state,year,cigsale,lnincome,age15to24,retprice,beer
14,1974,129.899993896484,9.57981967926025,0.191567599773407,41.5999984741211,
14,1975,133.600006103516,9.58520793914795,0.193163201212883,44.2999992370605,
14,1976,139.600006103516,9.64432907104492,0.194758802652359,48.0999984741211,
14,1977,140,9.67907810211182,0.196354404091835,48.9000015258789,
14,1978,142.699996948242,9.73168087005615,0.197950020432472,54.2000007629395,
14,1979,140.100006103516,9.73777484893799,0.199545621871948,57.0999984741211,
14,1980,143.800003051758,9.73949146270752,0.201141223311424,60,
14,1981,144,9.765061378479,0.196343153715134,62.5999984741211,
14,1982,143.899993896484,9.75312614440918,0.191545069217682,70.3000030517578,
14,1983,133.699996948242,9.74686145782471,0.186746999621391,80.6999969482422,
14,1984,128.899993896484,9.76068115234375,0.18194891512394,90.6999969482422,23.7999992370605
14,1985,125,9.76165962219238,0.177150845527649,103,23
14,1986,121.199996948242,9.74059391021729,0.172352775931358,105.099998474121,23.7000007629395
14,1987,116.5,9.71669864654541,0.167554691433907,117.800003051758,24.2999992370605
14,1988,110.900001525879,9.74410533905029,0.162756621837616,120.400001525879,24.6000003814697
14,1989,103.599998474121,9.75006580352783,0.157958537340164,130.699996948242,24.3999996185303
14,1990,101.5,9.770263671875,0.153160467743874,143.399993896484,26.3999996185303
14,1991,107.199996948242,9.78442287445068,,149.600006103516,26.1000003814697
14,1992,108.5,9.80556678771973,,178.100006103516,26.7000007629395
14,1993,106.199996948242,9.82153606414795,,180.5,26.5
14,1994,105.300003051758,9.86099338531494,,157.399993896484,27.1000003814697
14,1995,105.699996948242,9.91052722930908,,155.800003051758,26.1000003814697
14,1996,106.800003051758,9.92366409301758,,165.300003051758,26.5
14,1997,105.300003051758,9.92650890350342,,166.899993896484,26.7000007629395
14,1998,103.199996948242,,,185.899993896484,
14,1999,101,,,208,
14,2000,104.300003051758,,,281.200012207031,
15,1970,128.5,,0.16901408135891,38,
15,1971,133.199996948242,,0.17033489048481,38.7999992370605,
15,1972,136.5,9.59714031219482,0.171655714511871,41.5,
15,1973,138,9.64728546142578,0.172976523637772,41,
15,1974,142.100006103516,9.63623428344727,0.174297332763672,41.7999992370605,
15,1975,140.699996948242,9.60089015960693,0.175618141889572,46.7000007629395,
15,1976,144.899993896484,9.67168712615967,0.176938965916634,49.9000015258789,
15,1977,145.600006103516,9.67842102050781,0.178259775042534,50.9000015258789,
15,1978,143.899993896484,9.69880771636963,0.179580584168434,55,
15,1979,138.5,9.69419384002686,0.180901408195496,54.5,
15,1980,141.199996948242,9.6830530166626,0.182222217321396,59,
15,1981,138.899993896484,9.67944622039795,0.178096577525139,62.9000015258789,
15,1982,139.5,9.68356513977051,0.173970937728882,69.6999969482422,
15,1983,135.399993896484,9.72402477264404,0.169845312833786,80.8000030517578,
15,1984,135.5,9.7747631072998,0.165719673037529,93.6999969482422,22.1000003814697
15,1985,127.900001525879,9.80765914916992,0.161594033241272,98.0999984741211,22.2000007629395
15,1986,119,9.87409019470215,0.157468393445015,112.699996948242,22.3999996185303
15,1987,125,9.9113073348999,0.153342753648758,121.199996948242,22.6000003814697
15,1988,125,9.94421577453613,0.149217128753662,129,22.8999996185303
15,1989,122.400001525879,9.96707916259766,0.145091488957405,144.399993896484,21.7999992370605
15,1990,117.5,9.94972896575928,0.140965849161148,160.100006103516,22.1000003814697
15,1991,116.099998474121,9.92443466186523,,165.800003051758,21.5
15,1992,114.5,9.94213199615479,,187.699996948242,20.7999992370605
15,1993,108.5,9.94565486907959,,192.600006103516,20.6000003814697
15,1994,101.599998474121,9.96264934539795,,178.300003051758,20.2999992370605
15,1995,102.300003051758,9.96905612945557,,184.899993896484,21.1000003814697
15,1996,100,9.98724460601807,,186.899993896484,21.2999992370605
15,1997,101.099998474121,9.99582862854004,,190.199996948242,21
15,1998,94.5,,,219.600006103516,
15,1999,85.5,,,267.799987792969,
15,2000,82.9000015258789,,,330.5,
16,1970,104.300003051758,,0.174724116921425,39.0999984741211,
16,1971,116.400001525879,,0.176731586456299,40.0999984741211,
16,1972,96.8000030517578,9.76518821716309,0.178739055991173,45.2000007629395,
16,1973,106.800003051758,9.86204528808594,0.180746525526047,45.5999984741211,
16,1974,110.599998474121,9.82834243774414,0.182753995060921,47,
16,1975,111.5,9.80163192749023,0.184761464595795,49.4000015258789,
16,1976,116.699996948242,9.82493019104004,0.18676894903183,52.0999984741211,
16,1977,117.199996948242,9.87597846984863,0.188776418566704,53.0999984741211,
16,1978,118.900001525879,9.91344165802002,0.190783888101578,57.9000015258789,
16,1979,118.300003051758,9.90916061401367,0.192791357636452,60.9000015258789,
16,1980,117.699996948242,9.87748336791992,0.194798827171326,63,
16,1981,120.800003051758,9.86799621582031,0.189215153455734,65.8000030517578,
16,1982,119.400001525879,9.86318588256836,0.183631494641304,71.6999969482422,
16,1983,113.199996948242,9.87460613250732,0.178047820925713,87.3000030517578,
16,1984,110.800003051758,9.95092296600342,0.172464162111282,99.1999969482422,23.5
16,1985,113,9.96896934509277,0.166880488395691,101.5,23
16,1986,104.300003051758,10.005521774292,0.161296814680099,116.300003051758,23
16,1987,108.800003051758,10.0237684249878,0.155713155865669,120.099998474121,23.2000007629395
16,1988,94.0999984741211,10.0166110992432,0.150129482150078,141.699996948242,22.8999996185303
16,1989,92.3000030517578,10.0474081039429,0.144545823335648,152.5,22.5
16,1990,90.6999969482422,10.0463953018188,0.138962149620056,162.300003051758,23.2000007629395
16,1991,86.1999969482422,10.0313940048218,,173.899993896484,22.7000007629395
16,1992,83.8000030517578,10.0633459091187,,197.699996948242,22
16,1993,81.5999984741211,10.0581836700439,,215.600006103516,21.8999996185303
16,1994,83.4000015258789,10.0950231552124,,196.100006103516,22.5
16,1995,84.0999984741211,10.1487846374512,,202.199996948242,22.1000003814697
16,1996,81.6999969482422,10.1889457702637,,208.600006103516,22.3999996185303
16,1997,84.0999984741211,10.1754417419434,,216.800003051758,22.2000007629395
16,1998,83.1999969482422,,,220.199996948242,
16,1999,80.6999969482422,,,227.399993896484,
16,2000,76,,,303.600006103516,
17,1970,93.4000015258789,,0.183130353689194,36.2000007629395,
17,1971,105.400001525879,,0.184373050928116,37.5,
17,1972,112.099998474121,9.3974494934082,0.185615748167038,37.4000015258789,
17,1973,115,9.45706272125244,0.18685844540596,37.2999992370605,
17,1974,117.099998474121,9.43639278411865,0.188101142644882,41.4000015258789,
17,1975,116.800003051758,9.41360282897949,0.189343839883804,43,
17,1976,120.900001525879,9.47799110412598,0.190586522221565,46.4000015258789,
17,1977,122.099998474121,9.51637172698975,0.191829219460487,48.7999992370605,
17,1978,124.900001525879,9.54033470153809,0.193071916699409,53.5999984741211,
17,1979,123.900001525879,9.55296993255615,0.194314613938332,56.5,
17,1980,127,9.50354290008545,0.195557311177254,59.7000007629395,
17,1981,125.300003051758,9.51244926452637,0.192040771245956,63,
17,1982,125.800003051758,9.49824714660645,0.188524231314659,69.1999969482422,
17,1983,122.300003051758,9.50447940826416,0.185007691383362,78.5999984741211,
17,1984,116.400001525879,9.54590320587158,0.181491151452065,89,20.1000003814697
17,1985,115.300003051758,9.55373668670654,0.177974611520767,96.4000015258789,20.6000003814697
17,1986,113.199996948242,9.57647705078125,0.174458086490631,106,21.5
17,1987,110,9.59951305389404,0.170941546559334,115.800003051758,21.6000003814697
17,1988,109,9.62728595733643,0.167425006628036,122.599998474121,21.8999996185303
17,1989,108.300003051758,9.64364147186279,0.163908466696739,125.800003051758,21.6000003814697
17,1990,101.800003051758,9.64460849761963,0.160391926765442,139.899993896484,23.2999992370605
17,1991,105.599998474121,9.65297317504883,,142.699996948242,22.8999996185303
17,1992,103.900001525879,9.68497753143311,,160.800003051758,23.5
17,1993,105.400001525879,9.70104503631592,,177.800003051758,23.8999996185303
17,1994,106,9.75193881988525,,156.899993896484,24.5
17,1995,107.5,9.78532886505127,,153.899993896484,24
17,1996,106.900001525879,9.80886840820312,,161.199996948242,24.2999992370605
17,1997,106.300003051758,9.803786277771,,168.600006103516,24.3999996185303
17,1998,107,,,175.800003051758,
17,1999,103.900001525879,,,199.5,
17,2000,97.1999969482422,,,272,
18,1970,121.300003051758,,0.167592987418175,36,
18,1971,127.599998474121,,0.169259563088417,36.7999992370605,
18,1972,130,9.73335361480713,0.170926123857498,37.7000007629395,
18,1973,132.100006103516,9.78075218200684,0.17259269952774,37.7000007629395,
18,1974,135.399993896484,9.73901462554932,0.174259275197983,38,
18,1975,135.600006103516,9.73081016540527,0.175925850868225,43.5,
18,1976,139.5,9.76945400238037,0.177592411637306,44.7000007629395,
18,1977,140.800003051758,9.8080415725708,0.179258987307549,45.9000015258789,
18,1978,141.800003051758,9.84476375579834,0.180925562977791,49.9000015258789,
18,1979,140.199996948242,9.84752559661865,0.182592123746872,52.2000007629395,
18,1980,142.100006103516,9.80104732513428,0.184258699417114,57.2999992370605,
18,1981,140.5,9.8103666305542,0.179832503199577,59.9000015258789,
18,1982,139.699996948242,9.8026876449585,0.175406292080879,64.6999969482422,
18,1983,134.100006103516,9.82930088043213,0.170980095863342,74.8000030517578,
18,1984,130,9.88151264190674,0.166553884744644,84.8000030517578,23.7000007629395
18,1985,129.199996948242,9.91329193115234,0.162127688527107,93.6999969482422,23.7000007629395
18,1986,128.800003051758,9.94677639007568,0.15770149230957,101.900001525879,24.2000007629395
18,1987,128.699996948242,9.95327758789062,0.153275281190872,108.5,24.2000007629395
18,1988,127.400001525879,9.95825862884521,0.148849084973335,114.599998474121,23.6000003814697
18,1989,122.800003051758,9.97225856781006,0.144422873854637,118.900001525879,23.6000003814697
18,1990,119.099998474121,9.97040462493896,0.1399966776371,129.100006103516,24.2999992370605
18,1991,119.900001525879,9.9682035446167,,132.5,23.8999996185303
18,1992,122.300003051758,9.98479843139648,,153.100006103516,23.7000007629395
18,1993,121.599998474121,9.98617649078369,,157.600006103516,23.6000003814697
18,1994,119.400001525879,10.0163564682007,,146.800003051758,24.2000007629395
18,1995,124,10.0539083480835,,150.300003051758,23.5
18,1996,124.099998474121,10.0767526626587,,159.800003051758,23.6000003814697
18,1997,120.599998474121,10.0714130401611,,163.399993896484,23.5
18,1998,120.099998474121,,,173.800003051758,
18,1999,118,,,197,
18,2000,113.800003051758,,,258.799987792969,
19,1970,111.199996948242,,0.175792500376701,34,
19,1971,115.599998474121,,0.177145898342133,34.7000007629395,
19,1972,122.199996948242,9.69464111328125,0.178499311208725,40.0999984741211,
19,1973,119.900001525879,9.77574253082275,0.179852724075317,40.9000015258789,
19,1974,121.900001525879,9.74003791809082,0.181206122040749,41.7999992370605,
19,1975,123.699996948242,9.72464656829834,0.18255952000618,43.7000007629395,
19,1976,124.900001525879,9.73079872131348,0.183912932872772,45.2999992370605,
19,1977,127,9.7327766418457,0.185266345739365,47.5999984741211,
19,1978,127.199996948242,9.8146505355835,0.186619743704796,51.9000015258789,
19,1979,120.300003051758,9.77862644195557,0.187973141670227,53.7000007629395,
19,1980,122,9.74337863922119,0.189326554536819,56.7000007629395,
19,1981,121.099998474121,9.75729370117188,0.183338716626167,60.4000015258789,
19,1982,122.400001525879,9.73567008972168,0.177350878715515,65.6999969482422,
19,1983,113.699996948242,9.74816036224365,0.171363040804863,77.1999969482422,
19,1984,110.099998474121,9.74522018432617,0.165375202894211,91.3000030517578,29.3999996185303
19,1985,103.599998474121,9.72940731048584,0.15938737988472,95.5,27.7999992370605
19,1986,97.8000030517578,9.77485275268555,0.153399541974068,102,27.3999996185303
19,1987,91.6999969482422,9.77811717987061,0.147411704063416,106.199996948242,27.2000007629395
19,1988,87.0999984741211,9.76514434814453,0.141423866152763,115.300003051758,27.6000003814697
19,1989,86.1999969482422,9.8151798248291,0.135436028242111,123,27.2000007629395
19,1990,84.6999969482422,9.80226993560791,0.129448190331459,140.399993896484,27.7999992370605
19,1991,82.9000015258789,9.83213043212891,,143.600006103516,28
19,1992,86.5999984741211,9.83870792388916,,163.5,27.7000007629395
19,1993,86,9.87049770355225,,179.399993896484,26.2000007629395
19,1994,88.1999969482422,9.87189960479736,,151.300003051758,26.6000003814697
19,1995,90.5,9.89127922058105,,155.399993896484,26.5
19,1996,87.3000030517578,9.90176010131836,,156.800003051758,26.7000007629395
19,1997,88.9000015258789,9.88604354858398,,164.899993896484,27
19,1998,89.0999984741211,,,175.399993896484,
19,1999,82.5999984741211,,,196.199996948242,
19,2000,75.5,,,260.700012207031,
20,1970,108.099998474121,,0.173737376928329,33.9000015258789,
20,1971,108.599998474121,,0.175217136740685,34.7000007629395,
20,1972,104.900001525879,9.74647521972656,0.176696911454201,41.0999984741211,
20,1973,106.599998474121,9.83529853820801,0.178176671266556,41.2000007629395,
20,1974,110.5,9.76638698577881,0.179656445980072,42,
20,1975,114.099998474121,9.79755401611328,0.181136205792427,44.5999984741211,
20,1976,118.099998474121,9.78797435760498,0.182615965604782,46.7999992370605,
20,1977,117.699996948242,9.80112648010254,0.184095740318298,48.0999984741211,
20,1978,117.400001525879,9.87945747375488,0.185575500130653,53.5999984741211,
20,1979,116.099998474121,9.84717273712158,0.18705527484417,55.4000015258789,
20,1980,116.300003051758,9.77238082885742,0.188535034656525,59.5,
20,1981,117,9.81427001953125,0.18354794383049,60.9000015258789,
20,1982,117.099998474121,9.79947757720947,0.178560853004456,69.6999969482422,
20,1983,110.800003051758,9.80298805236816,0.173573762178421,83.6999969482422,
20,1984,107.699996948242,9.853515625,0.168586671352386,94.8000030517578,25.3999996185303
20,1985,105.099998474121,9.87553119659424,0.163599580526352,95.8000030517578,24.6000003814697
20,1986,103.099998474121,9.89688110351562,0.158612504601479,104,24.5
20,1987,101.300003051758,9.89998626708984,0.153625413775444,113.699996948242,24.7999992370605
20,1988,92.9000015258789,9.93532466888428,0.148638322949409,123.300003051758,24.2999992370605
20,1989,93.8000030517578,9.94136714935303,0.143651232123375,139.300003051758,24.1000003814697
20,1990,89.9000015258789,9.96817111968994,0.13866414129734,143.399993896484,25.2000007629395
20,1991,92.4000015258789,9.96508121490479,,152.199996948242,24.6000003814697
20,1992,90.5999984741211,9.99833011627197,,169.5,24.2000007629395
20,1993,91.0999984741211,9.99641513824463,,177.199996948242,24.2999992370605
20,1994,85.9000015258789,10.029956817627,,169.600006103516,24.7000007629395
20,1995,88.5,10.0317764282227,,170.699996948242,24.1000003814697
20,1996,86.1999969482422,10.0780572891235,,175.5,24.3999996185303
20,1997,85.5,10.0697641372681,,184.800003051758,24.3999996185303
20,1998,83.0999984741211,,,194.600006103516,
20,1999,86.5999984741211,,,214.600006103516,
20,2000,77.5999984741211,,,288.299987792969,
21,1970,189.5,,0.16155418753624,38.9000015258789,
21,1971,190.5,,0.163773775100708,44,
21,1972,198.600006103516,9.94423294067383,0.165993347764015,40.5999984741211,
21,1973,201.5,9.98063182830811,0.168212935328484,40.2999992370605,
21,1974,204.699996948242,9.92862319946289,0.170432507991791,41.9000015258789,
21,1975,205.199996948242,9.91545867919922,0.172652095556259,44.5,
21,1976,201.399993896484,9.95523071289062,0.174871683120728,44.9000015258789,
21,1977,190.800003051758,10.0006008148193,0.177091255784035,49.2999992370605,
21,1978,187,10.0698671340942,0.179310843348503,54.2999992370605,
21,1979,183.300003051758,10.0560741424561,0.18153041601181,57.0999984741211,
21,1980,177.699996948242,10.0342454910278,0.183750003576279,63.0999984741211,
21,1981,171.899993896484,10.0059633255005,0.178541943430901,63.2999992370605,
21,1982,165.100006103516,9.95686817169189,0.173333883285522,71.5999984741211,
21,1983,159.199996948242,9.96372509002686,0.168125823140144,81.9000015258789,
21,1984,136.600006103516,9.99421787261963,0.162917762994766,99.8000030517578,35.0999984741211
21,1985,146.699996948242,10.0256767272949,0.157709702849388,109.300003051758,35.7000007629395
21,1986,142.600006103516,10.0637292861938,0.15250164270401,106.599998474121,37.2000007629395
21,1987,147.699996948242,10.0772800445557,0.147293582558632,114,37.7000007629395
21,1988,141.899993896484,10.0981855392456,0.142085522413254,129.600006103516,39.2999992370605
21,1989,137.899993896484,10.1298322677612,0.136877462267876,145.600006103516,40.4000015258789
21,1990,137.300003051758,10.1211938858032,0.131669402122498,173.699996948242,40.2000007629395
21,1991,115.5,10.1055736541748,,186.300003051758,37.7000007629395
21,1992,110,10.1270952224731,,193.800003051758,36.4000015258789
21,1993,108.099998474121,10.1371250152588,,196.800003051758,35.0999984741211
21,1994,105.199996948242,10.1623945236206,,190.300003051758,35.0999984741211
21,1995,100.900001525879,10.1808090209961,,190.399993896484,34.2999992370605
21,1996,99,10.2067766189575,,195,35.2000007629395
21,1997,95.5999984741211,10.1864624023438,,198.5,34.4000015258789
21,1998,102.400001525879,,,200.600006103516,
21,1999,103.900001525879,,,225.800003051758,
21,2000,93.1999969482422,,,303.5,
22,1970,265.700012207031,,0.170731708407402,31.3999996185303,
22,1971,278,,0.172333896160126,34.0999984741211,
22,1972,296.200012207031,9.73637580871582,0.173936069011688,36.0999984741211,
22,1973,279,9.77494525909424,0.175538256764412,36.9000015258789,
22,1974,269.799987792969,9.74730777740479,0.177140429615974,37.9000015258789,
22,1975,269.100006103516,9.71885108947754,0.178742617368698,40.7999992370605,
22,1976,290.5,9.77704334259033,0.180344805121422,43.9000015258789,
22,1977,278.799987792969,9.8067626953125,0.181946977972984,45,
22,1978,269.600006103516,9.85316848754883,0.183549165725708,49.7000007629395,
22,1979,254.600006103516,9.86593341827393,0.185151338577271,53.2000007629395,
22,1980,247.800003051758,9.86069393157959,0.186753526329994,55.2999992370605,
22,1981,245.399993896484,9.86704254150391,0.182374835014343,58.4000015258789,
22,1982,239.800003051758,9.87624549865723,0.177996143698692,67,
22,1983,232.899993896484,9.94046783447266,0.173617467284203,74.6999969482422,
22,1984,215.100006103516,10.0068292617798,0.169238775968552,90.5,35.5999984741211
22,1985,201.100006103516,10.0613327026367,0.164860084652901,89.1999969482422,35.7000007629395
22,1986,195.899993896484,10.1261320114136,0.16048139333725,100,34.7000007629395
22,1987,195.100006103516,10.1462907791138,0.156102702021599,102,34.7000007629395
22,1988,180.399993896484,10.172269821167,0.151724025607109,113.5,34.0999984741211
22,1989,172.899993896484,10.1599092483521,0.147345334291458,125.900001525879,33.2999992370605
22,1990,152.399993896484,10.1227807998657,0.142966642975807,135.899993896484,32.9000015258789
22,1991,144.800003051758,10.1143102645874,,153.899993896484,32.9000015258789
22,1992,143.699996948242,10.1209697723389,,164.399993896484,32.2000007629395
22,1993,148.899993896484,10.1117553710938,,181.100006103516,32.4000015258789
22,1994,153.800003051758,10.1564655303955,,157.800003051758,31
22,1995,158.5,10.2132205963135,,163.899993896484,31
22,1996,158,10.2289543151855,,168.600006103516,31.1000003814697
22,1997,174.399993896484,10.230845451355,,176.600006103516,31.2999992370605
22,1998,173.800003051758,,,197,
22,1999,171.699996948242,,,222.800003051758,
22,2000,147.300003051758,,,313.899993896484,
23,1970,90,,0.184857428073883,39.7000007629395,
23,1971,92.5999984741211,,0.186095401644707,41.7000007629395,
23,1972,99.3000030517578,9.55778980255127,0.18733337521553,41.0999984741211,
23,1973,98.9000015258789,9.59271621704102,0.188571348786354,41.7999992370605,
23,1974,100.300003051758,9.58476638793945,0.189809322357178,43.7000007629395,
23,1975,103.099998474121,9.59688949584961,0.19104728102684,46.2999992370605,
23,1976,102.400001525879,9.63261795043945,0.192285254597664,49.5,
23,1977,102.400001525879,9.66996765136719,0.193523228168488,51.5999984741211,
23,1978,103.099998474121,9.7172966003418,0.194761201739311,56,
23,1979,101,9.69999694824219,0.195999175310135,57.5999984741211,
23,1980,102.699996948242,9.6777515411377,0.197237148880959,62.5999984741211,
23,1981,103,9.68082809448242,0.191505610942841,63,
23,1982,97.5,9.67859935760498,0.185774087905884,69.4000015258789,
23,1983,96.3000030517578,9.68648338317871,0.180042549967766,79.5999984741211,
23,1984,88.9000015258789,9.70786571502686,0.174311012029648,90.1999969482422,28.2999992370605
23,1985,88,9.73474979400635,0.168579488992691,97.5,28.7000007629395
23,1986,88.1999969482422,9.73690032958984,0.162847951054573,101.199996948242,27.8999996185303
23,1987,82.3000030517578,9.72916221618652,0.157116413116455,110.199996948242,27.7999992370605
23,1988,77.6999969482422,9.74326801300049,0.151384875178337,113.699996948242,27.2000007629395
23,1989,74.4000015258789,9.76006317138672,0.14565335214138,127.199996948242,27.8999996185303
23,1990,70.8000030517578,9.76591300964355,0.139921814203262,133.600006103516,27.2000007629395
23,1991,69.9000015258789,9.76803779602051,,146.899993896484,27.1000003814697
23,1992,71.4000015258789,9.78427886962891,,165.399993896484,26.7000007629395
23,1993,69,9.80623626708984,,172.199996948242,26.3999996185303
23,1994,68.1999969482422,9.82747173309326,,158.399993896484,25.3999996185303
23,1995,67,9.87193870544434,,163.5,27.3999996185303
23,1996,65.6999969482422,9.87876415252686,,170.800003051758,27.2000007629395
23,1997,61.7999992370605,9.86425971984863,,176,27
23,1998,62.5999984741211,,,183.800003051758,
23,1999,59.7000007629395,,,201.800003051758,
23,2000,53.7999992370605,,,279.799987792969,
24,1970,172.399993896484,,0.193548381328583,27.2999992370605,
24,1971,187.600006103516,,0.193676710128784,29.3999996185303,
24,1972,214.100006103516,9.59085845947266,0.193805038928986,28.7000007629395,
24,1973,226.5,9.64499473571777,0.193933367729187,28.8999996185303,
24,1974,227.300003051758,9.6212043762207,0.194061696529388,30.1000003814697,
24,1975,226,9.59067821502686,0.19419002532959,32.9000015258789,
24,1976,230.199996948242,9.63713550567627,0.194318369030952,35.7999992370605,
24,1977,217,9.65697479248047,0.194446697831154,36.5999984741211,
24,1978,205.5,9.69771003723145,0.194575026631355,41.7999992370605,
24,1979,197.300003051758,9.68135166168213,0.194703355431557,43.7000007629395,
24,1980,187.800003051758,9.65659999847412,0.194831684231758,47.2999992370605,
24,1981,179.300003051758,9.66178417205811,0.190966531634331,50,
24,1982,179,9.64922428131104,0.187101393938065,55.5,
24,1983,169.800003051758,9.69388675689697,0.183236241340637,66,
24,1984,160.600006103516,9.7537260055542,0.179371103644371,75,19.7999992370605
24,1985,156.300003051758,9.78175735473633,0.175505951046944,78.9000015258789,19.7000007629395
24,1986,154.399993896484,9.83036327362061,0.171640798449516,83.6999969482422,20
24,1987,150.5,9.85459327697754,0.16777566075325,90.5999984741211,20
24,1988,146,9.88255310058594,0.163910508155823,96,20.1000003814697
24,1989,139.300003051758,9.88928890228271,0.160045370459557,107.599998474121,20.2999992370605
24,1990,133.699996948242,9.90334129333496,0.156180217862129,116.400001525879,20.8999996185303
24,1991,132.699996948242,9.89385318756104,,126.599998474121,20.2000007629395
24,1992,128.899993896484,9.92310428619385,,145,20.7000007629395
24,1993,129.699996948242,9.94066333770752,,153.5,20.8999996185303
24,1994,112.699996948242,9.96693229675293,,135.899993896484,20.7999992370605
24,1995,124.900001525879,10.0218076705933,,142.300003051758,20.5
24,1996,129.699996948242,10.0451354980469,,145.600006103516,21.1000003814697
24,1997,125.599998474121,10.0512924194336,,152,21.2999992370605
24,1998,126,,,167.600006103516,
24,1999,113.099998474121,,,186.800003051758,
24,2000,109,,,257.299987792969,
25,1970,93.8000030517578,,0.184466019272804,37.2999992370605,
25,1971,98.5,,0.186386957764626,38.9000015258789,
25,1972,103.800003051758,9.69723510742188,0.188307881355286,38.9000015258789,
25,1973,108.699996948242,9.98416900634766,0.190228819847107,39.4000015258789,
25,1974,110.5,9.86430740356445,0.192149743437767,39.9000015258789,
25,1975,117.900001525879,9.80670356750488,0.194070681929588,42.5999984741211,
25,1976,125.400001525879,9.72550964355469,0.19599162042141,45.9000015258789,
25,1977,122.199996948242,9.69321823120117,0.19791254401207,47.4000015258789,
25,1978,121.900001525879,9.85966777801514,0.199833482503891,53.2000007629395,
25,1979,121.300003051758,9.78269290924072,0.201754406094551,55,
25,1980,123.699996948242,9.61050891876221,0.203675344586372,59.5999984741211,
25,1981,125.699996948242,9.76184844970703,0.197956874966621,62,
25,1982,126.800003051758,9.76491355895996,0.192238390445709,67.8000030517578,
25,1983,119.599998474121,9.79201126098633,0.186519920825958,77.9000015258789,
25,1984,109.400001525879,9.79562664031982,0.180801436305046,94.4000015258789,24
25,1985,103.199996948242,9.79351329803467,0.175082966685295,100.599998474121,23.1000003814697
25,1986,99.8000030517578,9.804612159729,0.169364497065544,104.199996948242,23
25,1987,92.3000030517578,9.78993511199951,0.163646012544632,110.300003051758,23.2999992370605
25,1988,87.0999984741211,9.69209575653076,0.157927542924881,123.300003051758,24.1000003814697
25,1989,84.0999984741211,9.78623104095459,0.152209058403969,135.899993896484,24.5
25,1990,77.0999984741211,9.84136009216309,0.146490588784218,144.300003051758,26.6000003814697
25,1991,85.1999969482422,9.81937694549561,,159.800003051758,26.1000003814697
25,1992,74.3000030517578,9.882981300354,,168.300003051758,25.3999996185303
25,1993,83,9.85310459136963,,177.600006103516,25.6000003814697
25,1994,81,9.91648578643799,,180.100006103516,25.7999992370605
25,1995,80.5999984741211,9.884033203125,,179.5,25.5
25,1996,80.8000030517578,9.96063613891602,,182.699996948242,26.6000003814697
25,1997,77.5,9.90854454040527,,194.100006103516,26.3999996185303
25,1998,79.0999984741211,,,205.199996948242,
25,1999,74.6999969482422,,,223.600006103516,
25,2000,72.5,,,297.5,
26,1970,121.599998474121,,0.173219487071037,36.5999984741211,
26,1971,124.599998474121,,0.174539878964424,38.0999984741211,
26,1972,124.400001525879,9.77957916259766,0.175860270857811,38.4000015258789,
26,1973,120.5,9.82663154602051,0.177180662751198,42,
26,1974,122.099998474121,9.81185340881348,0.178501054644585,42.9000015258789,
26,1975,122.5,9.78322982788086,0.179821446537971,46,
26,1976,124.599998474121,9.83185768127441,0.181141838431358,48.5,
26,1977,127.300003051758,9.87240219116211,0.182462230324745,49.7999992370605,
26,1978,131.300003051758,9.8993501663208,0.183782622218132,53.9000015258789,
26,1979,130.899993896484,9.8915901184082,0.185103014111519,56.2999992370605,
26,1980,133.5,9.85091114044189,0.186423406004906,58.7000007629395,
26,1981,132.800003051758,9.83551692962646,0.182279631495476,61.4000015258789,
26,1982,134,9.81544494628906,0.178135856986046,68.3000030517578,
26,1983,130,9.83649826049805,0.173992082476616,82.5,
26,1984,127.099998474121,9.88409423828125,0.169848307967186,89.1999969482422,24.8999996185303
26,1985,126.699996948242,9.90447616577148,0.165704518556595,92.1999969482422,24.2000007629395
26,1986,126.300003051758,9.93811225891113,0.161560744047165,98.0999984741211,23.3999996185303
26,1987,124.599998474121,9.9430627822876,0.157416969537735,102.199996948242,23.8999996185303
26,1988,122.400001525879,9.96859455108643,0.153273195028305,108.400001525879,23.7000007629395
26,1989,118.599998474121,9.97787094116211,0.149129420518875,120.5,23.8999996185303
26,1990,115.5,9.97772598266602,0.144985646009445,135.399993896484,23.8999996185303
26,1991,113.199996948242,9.96232986450195,,139.800003051758,23.6000003814697
26,1992,112.300003051758,9.98268890380859,,159.600006103516,23
26,1993,108.900001525879,9.98972129821777,,162.5,23
26,1994,108.599998474121,10.0314922332764,,151.199996948242,23
26,1995,111.699996948242,10.0805139541626,,155.600006103516,22.7999992370605
26,1996,107.599998474121,10.0972576141357,,159.699996948242,23.2999992370605
26,1997,108.599998474121,10.0931797027588,,166.800003051758,23
26,1998,106.400001525879,,,172.899993896484,
26,1999,104,,,193.199996948242,
26,2000,99.9000015258789,,,265.399993896484,
27,1970,108.400001525879,,0.175459161400795,38.4000015258789,
27,1971,115.400001525879,,0.176524817943573,39.7999992370605,
27,1972,121.699996948242,9.62502670288086,0.177590474486351,39.7999992370605,
27,1973,124.099998474121,9.68241882324219,0.178656116127968,40.4000015258789,
27,1974,130.5,9.67510318756104,0.179721772670746,41,
27,1975,132.899993896484,9.68261623382568,0.180787429213524,43.5999984741211,
27,1976,138.600006103516,9.71226024627686,0.181853085756302,46.4000015258789,
27,1977,140.399993896484,9.74036693572998,0.18291874229908,47.9000015258789,
27,1978,143.600006103516,9.78252601623535,0.183984383940697,53.0999984741211,
